time,seconds_elapsed,z,y,x
1772721171327294500,0.02929443359375,-1.295338749885559,0.10346522182226181,-0.13706278800964355
1772721171345891300,0.047891357421875,-1.2632683515548706,0.06467530876398087,-0.3245982825756073
1772721171364488200,0.06648828125,-1.2623521089553833,0.07658717036247253,-0.3087157905101776
1772721171383084800,0.085084716796875,-1.2996147871017456,0.10346522182226181,-0.13125957548618317
1772721171401681700,0.103681640625,-1.3848304748535156,0.12179116904735565,0.12255474925041199
1772721171420278500,0.122278564453125,-1.4871503114700317,0.16852232813835144,0.33085963129997253
1772721171438875100,0.140875244140625,-1.5705333948135376,0.2015090137720108,0.37667450308799744
1772721171457472000,0.159471923828125,-1.6630793809890747,0.09338594973087311,0.21723878383636475
1772721171476068600,0.178068603515625,-1.701869249343872,0.008781181648373604,0.07338013499975204
1772721171494665500,0.19666552734375,-1.7330234050750732,-0.06391172856092453,0.09903645515441895
1772721171513262300,0.215262451171875,-1.7730350494384766,-0.070631243288517,0.2138790339231491
1772721171531859000,0.23385888671875,-1.7721186876296997,-0.06085740402340889,0.31528258323669434
1772721171550455800,0.252455810546875,-1.6160427331924438,-0.1014799103140831,0.45303258299827576
1772721171569052700,0.271052734375,-1.3597849607467651,-0.28809911012649536,0.5785652995109558
1772721171587649300,0.289649169921875,-1.283732295036316,-0.6262127757072449,0.7251728773117065
1772721171606246100,0.30824609375,-1.2806780338287354,-0.6701950430870056,0.8113048076629639
1772721171624843000,0.326843017578125,-1.2907572984695435,-0.9157626628875732,0.7593812942504883
1772721171643439600,0.345439697265625,-1.3949097394943237,-0.9624938368797302,0.6045270562171936
1772721171662036500,0.364036376953125,-1.4859285354614258,-0.9218713045120239,0.3577376902103424
1772721171680633000,0.382633056640625,-1.5638138055801392,-0.7016545534133911,0.05780307948589325
1772721171699230000,0.40122998046875,-1.6310089826583862,-0.41668614745140076,-0.15905392169952393
1772721171717826800,0.419826904296875,-1.7040072679519653,-0.08193223923444748,-0.20334161818027496
1772721171736423400,0.43842333984375,-1.7376048564910889,0.191735178232193,-0.17768529057502747
1772721171755020300,0.457020263671875,-1.6618576049804688,0.3294851779937744,-0.11293362826108932
1772721171773617000,0.475616943359375,-1.4605777263641357,0.34170249104499817,-0.003283398225903511
1772721171792213800,0.4942138671875,-1.2257001399993896,0.28031057119369507,0.12499820441007614
1772721171810810400,0.512810302734375,-0.9957095980644226,0.08147408813238144,0.3067304790019989
1772721171829407200,0.5314072265625,-0.7819069027900696,-0.1729510873556137,0.505872368812561
1772721171848004000,0.550004150390625,-0.6517927050590515,-0.42676541209220886,0.5675697326660156
1772721171866600700,0.5686005859375,-0.667064368724823,-0.5300015807151794,0.616744339466095
1772721171885197600,0.587197509765625,-0.9199623465538025,-0.5959749221801758,0.7031817436218262
1772721171903794200,0.605794189453125,-1.3952151536941528,-0.6365974545478821,0.7682388424873352
