time,seconds_elapsed,z,y,x
1772795502169331700,0.073331787109375,0.0817950706332922,-0.09248612212613225,0.08044909938443452
1772795502179323600,0.08332373046875,0.022687632626295088,-0.105929541067034,0.04972173349168151
1772795502189315800,0.09331591796875,-0.04252221390902996,-0.10302147160060703,0.03276647050492465
1772795502199307800,0.103307861328125,-0.05677753375470638,-0.09773337512984871,-0.015645349431969224
1772795502209300700,0.11330078125,-0.0568073443710804,-0.061655368924140926,-0.051089880039729176
1772795502219292700,0.123292724609375,-0.009275193345546722,-0.03406739703565836,-0.091946425758861
1772795502229284900,0.133284912109375,0.019500234761834143,-0.028196897567063568,-0.09494140632376075
1772795502239276500,0.143276611328125,0.02239478715956211,-0.030579043463245033,-0.060467620444297786
1772795502249268700,0.153268798828125,0.019648118799924848,-0.012273644509166478,-0.0467931326938793
1772795502259260700,0.1632607421875,0.0024468086302280425,-0.036335999554768204,-0.016777860593236982
1772795502269253600,0.173253662109375,-0.004671498942375183,-0.01792567892149091,0.0014240779863670468
1772795502279245600,0.18324560546875,0.00865267753303051,-0.007918444974347948,-0.02190338691342622
1772795502289237800,0.19323779296875,0.02394552373290062,-0.001274696110934019,-0.02049151082150638
1772795502299229700,0.203229736328125,0.000045592707395553586,-0.03853548236042261,-0.0027253333106637
1772795502309221600,0.2132216796875,-0.06961304993033408,-0.03890037015005946,-0.07497446736562996
1772795502319213600,0.223213623046875,-0.07383914319276809,-0.004967340083792806,-0.06064867609962821
1772795502329206800,0.233206787109375,-0.028867782565951346,-0.0008620967220515012,-0.07571217052303254
1772795502339198500,0.243198486328125,-0.013864274701476097,0.03508336914516985,-0.08104213337413967
1772795502349190700,0.253190673828125,-0.003708791390061378,0.04717150101959705,-0.01860982526075095
1772795502359182600,0.2631826171875,-0.0012000234395265579,0.03409896121770143,-0.011460903354175388
1772795502369174800,0.2731748046875,-0.001005962172150612,0.0054077042624354355,-0.0017731836849823593
1772795502379166700,0.283166748046875,0.018668460112810134,-0.0003958674497902393,-0.029016214593313633
1772795502389159700,0.29315966796875,0.0043278000712394715,0.00103599198423326,-0.07022281585913151
1772795502399151900,0.30315185546875,-0.017696400210261344,-0.010579846203327178,-0.06857921337056905
1772795502409143800,0.313143798828125,-0.02822890014052391,-0.03913973186388611,-0.07774396861158311
1772795502419135500,0.323135498046875,0.0032820904105901718,-0.05457607818767428,-0.03371960651129484
1772795502429127700,0.333127685546875,-0.0050192894667387,-0.07303155313692987,0.002797485231421888
1772795502439119600,0.34311962890625,0.019151275193691253,-0.10480324045084416,0.03020962562896311
