time,seconds_elapsed,z,y,x
1772795345992012000,0.092011962890625,0.019849760457873344,-0.09466473013162613,0.01865064539015293
1772795346002005000,0.1020048828125,0.012201466597616673,-0.09524454176425934,0.02418775111436844
1772795346011997000,0.111996826171875,0.0011056724470108747,-0.08314793556928635,0.02341943047940731
1772795346021990100,0.121990234375,-0.010834687389433384,-0.061996687203645706,0.017888156697154045
1772795346031981800,0.13198193359375,-0.01811870001256466,-0.041832830756902695,0.005565442144870758
1772795346041975000,0.14197509765625,-0.026800816878676414,-0.02370809018611908,-0.004997555632144213
1772795346051967000,0.151967041015625,-0.028372880071401596,-0.011341966688632965,-0.009142765775322914
1772795346061960000,0.1619599609375,-0.026673022657632828,-0.004224289208650589,-0.01342568825930357
1772795346071952100,0.1719521484375,-0.021496638655662537,-0.0069425771944224834,-0.006097734440118074
1772795346081944000,0.181944091796875,-0.01217875350266695,-0.01593535952270031,0.005563319660723209
1772795346091937000,0.19193701171875,-0.002397495089098811,-0.03355509787797928,0.008146319538354874
1772795346101929000,0.201928955078125,0.004650263115763664,-0.04832641780376434,0.005514043383300304
1772795346111922000,0.211921875,0.011035457253456116,-0.06011010333895683,0.0037270626053214073
1772795346121913900,0.221913818359375,0.017023589462041855,-0.06289932131767273,-0.0024420134723186493
1772795346131907000,0.231906982421875,0.018470484763383865,-0.050835199654102325,-0.0035046148113906384
1772795346141899000,0.24189892578125,0.020914187654852867,-0.03013356402516365,-0.004609963390976191
1772795346151892000,0.25189208984375,0.017362330108880997,0.0034989644773304462,-0.0033657343592494726
1772795346161884200,0.26188427734375,0.014864316210150719,0.03167636692523956,-0.0021880767308175564
1772795346171876900,0.271876953125,0.00849536620080471,0.06094770506024361,-0.005249913316220045
1772795346181869000,0.281869140625,0.009950979612767696,0.08769252151250839,-0.009727786295115948
1772795346191862000,0.291862060546875,0.015228832140564919,0.10349651426076889,-0.011660708114504814
1772795346201854000,0.30185400390625,0.021050117909908295,0.1111491248011589,-0.01568678766489029
1772795346211847200,0.31184716796875,0.02421155758202076,0.11136510968208313,-0.019919082522392273
1772795346221838800,0.3218388671875,0.02842181921005249,0.10594635456800461,-0.013853966258466244
1772795346231831000,0.3318310546875,0.02583642117679119,0.09531421214342117,-0.010792129673063755
1772795346241824000,0.341823974609375,0.020984815433621407,0.08185508847236633,-0.008513194508850574
1772795346251816000,0.35181591796875,0.016709109768271446,0.06628677994012833,-0.003987152595072985
1772795346261809200,0.36180908203125,0.011427326127886772,0.04986058920621872,-0.002776729641482234
1772795346271801000,0.371801025390625,0.0027606007643043995,0.029802462086081505,-0.0012166498927399516
1772795346281794000,0.3817939453125,-0.002030974021181464,0.011693052016198635,-0.0032021740917116404
1772795346291786000,0.391785888671875,-0.009249738417565823,-0.0042406409047544,-0.0011163863819092512
1772795346301779000,0.401779052734375,-0.009595980867743492,-0.02230948396027088,-0.003404848976060748
1772795346311771000,0.41177099609375,-0.011193078011274338,-0.04232447221875191,-0.0003459419822320342
1772795346321764000,0.42176416015625,-0.007990055717527866,-0.05814695358276367,0.004859500098973513
1772795346331755800,0.431755859375,-0.006997495889663696,-0.07693635672330856,0.003132972866296768
1772795346341749000,0.4417490234375,-0.0018262241501361132,-0.09541689604520798,0.004006857983767986
1772795346351741200,0.4517412109375,0.008817898109555244,-0.11898721009492874,0.0004033349687233567
1772795346361734000,0.46173388671875,0.015829484909772873,-0.15237267315387726,-0.005501022562384605
1772795346371726000,0.47172607421875,0.02104528620839119,-0.20337779819965363,-0.021125255152583122
1772795346381718000,0.481718017578125,0.01862683705985546,-0.2139088213443756,-0.019599005579948425
1772795346391711000,0.4917109375,0.008667679503560066,-0.16702041029930115,0.013525924645364285
1772795346401703000,0.501702880859375,-0.00019970652647316456,-0.0875951498746872,0.04090222343802452
1772795346411695900,0.51169580078125,-0.00849545281380415,-0.011839400976896286,0.04609272629022598
1772795346421688000,0.52168798828125,-0.011593258008360863,0.05972328782081604,0.03731667250394821
1772795346431681000,0.531680908203125,-0.008450728841125965,0.11298570781946182,0.00675903121009469
